5.246248612737803851e-01,7.419632532584710116e-01,9.692930078586763365e-01,1.442701219260123846e+00,1.818395285540535422e+00,2.351508090170914222e+00,2.825687169216726691e+00,3.179450411033629909e+00,3.670585861674336314e+00,4.063728971219385144e+00,4.318859868055543672e+00
1.075543143857674799e+00,9.267699066114071238e-01,6.104593317280752052e-01,3.113033782845916475e-01,3.056893620644818288e-02,-3.735607240857171663e-01,-6.240300929428548304e-01,-1.023113874529002931e+00,-1.578415637617484935e+00,-2.110165559327445983e+00,-2.443115849533377570e+00
1.179778562794517427e+00,1.029280506838021525e+00,7.044702235135409385e-01,4.013124941179184724e-01,1.145227840810680853e-01,-3.004961725296796393e-01,-5.597163632367923025e-01,-9.716995030938910816e-01,-1.543846371958516039e+00,-2.092075905951677584e+00,-2.438708898526108726e+00
1.278057858745099251e+00,1.125985028818742739e+00,7.950916537783625504e-01,4.899552440842092071e-01,1.989004592909633939e-01,-2.250649624671844373e-01,-4.920125059783764243e-01,-9.142126668231576048e-01,-1.498860605863640449e+00,-2.059864087628991758e+00,-2.416988665001729153e+00
1.393425664809402331e+00,1.238994976883233123e+00,9.000939169192974099e-01,5.914364812478059008e-01,2.940118773808724217e-01,-1.424971630822112756e-01,-4.197285178511573900e-01,-8.553460702366191271e-01,-1.456589075031794467e+00,-2.033959250879918912e+00,-2.403673136123906318e+00
1.495354027882282333e+00,1.338580566750323886e+00,9.926477451306359168e-01,6.807873178489525223e-01,3.777335666938576031e-01,-6.981643243518043107e-02,-3.562536111186416221e-01,-8.036918965032913142e-01,-1.419516744032479627e+00,-2.011413014979497316e+00,-2.392192214380106208e+00
1.587858521955138436e+00,1.428620544140933424e+00,1.076003686397587478e+00,7.607653894948528395e-01,4.521758702528734797e-01,-5.948547731972286812e-03,-3.011919220967000932e-01,-7.598046872176902333e-01,-1.389451721335617007e+00,-1.995086819532827960e+00,-2.386086630980837064e+00
1.684298858603548998e+00,1.522637350705852377e+00,1.163464795849546762e+00,8.444655581176896408e-01,5.301614036837021260e-01,6.146601273172624946e-02,-2.431184676450091064e-01,-7.129957730134250937e-01,-1.355737514448417391e+00,-1.974445744734686592e+00,-2.375146884192149699e+00
1.804745564842390682e+00,1.639645668913795262e+00,1.272223896757348927e+00,9.475087010687696099e-01,6.250991523436600916e-01,1.420170981915919173e-01,-1.757110803426531476e-01,-6.602495662638696583e-01,-1.318830885020817911e+00,-1.953295040332641452e+00,-2.365002473703307295e+00
1.854838966356649133e+00,1.686965990739677013e+00,1.312991645614919767e+00,9.828659477712764492e-01,6.543457838364064028e-01,1.623147452675189895e-01,-1.626816262724328777e-01,-6.570100488360315349e-01,-1.327888815314478554e+00,-1.974116039225349617e+00,-2.394459045413554144e+00
1.866855208175590475e+00,1.698399299662620709e+00,1.323572932906486699e+00,9.929342400430701820e-01,6.639567428309046671e-01,1.713251412456148204e-01,-1.545623442599259878e-01,-6.501593715304063714e-01,-1.322582124820892213e+00,-1.970702757058206078e+00,-2.392834780134594830e+00
1.864526497695361940e+00,1.696519918612541256e+00,1.323865061880783456e+00,9.954008723896440314e-01,6.688741818672051531e-01,1.796240783271872976e-01,-1.440662813641659934e-01,-6.367666191004779375e-01,-1.305452964121185611e+00,-1.950565659821073883e+00,-2.370964060692933195e+00
1.887841546371815671e+00,1.718937480212931135e+00,1.344897798853537774e+00,1.015429356609035771e+00,6.875750322330758113e-01,1.959845145764899099e-01,-1.300713611567798633e-01,-6.253648416790631437e-01,-1.296793674774022298e+00,-1.944832884010796459e+00,-2.367338675246436708e+00
1.898849467784980316e+00,1.728946157121808547e+00,1.353642568322721562e+00,1.022775237614320876e+00,6.933554262629568754e-01,1.994550870920834829e-01,-1.287212331117031372e-01,-6.262454911817960657e-01,-1.299998573795160484e+00,-1.950352030941191916e+00,-2.374210673037005392e+00
1.910832170493950599e+00,1.739880423987426372e+00,1.363183235477859911e+00,1.030780471492179995e+00,6.997015881114809766e-01,2.034130379736075467e-01,-1.270603532450933493e-01,-6.269504688315230556e-01,-1.303126726334357555e+00,-1.955962667805879907e+00,-2.381323203252359910e+00
1.988680860629922442e+00,1.817842924857482112e+00,1.442293603440255589e+00,1.111907686922830152e+00,7.808522271446425300e-01,2.809863632369626885e-01,-5.563728714853288793e-02,-5.573483613576351026e-01,-1.230693491236539705e+00,-1.882341638617700763e+00,-2.305498134070374405e+00
2.161820137570862332e+00,1.986853748336779191e+00,1.605595928277536943e+00,1.270828318955809388e+00,9.311390500163132522e-01,4.129839428336405383e-01,5.617117780202152133e-02,-4.606476504171628239e-01,-1.143325857079016794e+00,-1.806060569190984566e+00,-2.233876534877505371e+00
2.177425025833473970e+00,1.999171497568900557e+00,1.612913805852845384e+00,1.272445550743948939e+00,9.273444010098227386e-01,4.025385104581214457e-01,4.030400826215241317e-02,-4.836847399940069625e-01,-1.175441386555734491e+00,-1.846782001084228853e+00,-2.280283421912648656e+00
2.121961614562763998e+00,1.943651702117837221e+00,1.558302631229307122e+00,1.217550908843606061e+00,8.743608757484455651e-01,3.551722717863141643e-01,-1.653975924053918689e-03,-5.217476655728381374e-01,-1.211578762767644646e+00,-1.881047877829764126e+00,-2.314246150800756574e+00
2.099539481511356609e+00,1.923660741138875085e+00,1.545461504801619590e+00,1.211272420317066167e+00,8.752968959037392693e-01,3.659479392595145208e-01,1.579245764687864373e-02,-4.944403117732609765e-01,-1.171085648889563791e+00,-1.828990656230884415e+00,-2.254188905741940196e+00
2.083611661393859116e+00,1.910669992829386432e+00,1.540079530670443564e+00,1.213227218351991876e+00,8.848877024428843940e-01,3.854265527871546526e-01,4.183080997326960038e-02,-4.581959825600883107e-01,-1.120772994299107372e+00,-1.766301997469508223e+00,-2.182871049870287017e+00
2.139787963957848316e+00,1.969135491665049420e+00,1.606339251145017188e+00,1.287755298285872430e+00,9.657583622174797933e-01,4.709099825335482103e-01,1.271185594428692056e-01,-3.660829170887331951e-01,-1.014096810899435264e+00,-1.647829824930390430e+00,-2.054692115116682594e+00
2.252794746003115467e+00,2.082796256773240984e+00,1.724167732620284887e+00,1.410851481094197890e+00,1.090808469811084036e+00,5.927680678478489673e-01,2.411052233223847097e-01,-2.522450154322077864e-01,-8.917087053863059776e-01,-1.519812071869881098e+00,-1.920515417081003040e+00
2.255155849069139684e+00,2.083706121964798541e+00,1.722299426033865544e+00,1.405896392199730283e+00,1.082889222739679358e+00,5.813257007296976919e-01,2.273978711859432345e-01,-2.697632495584096901e-01,-9.145608630499040270e-01,-1.547280295134302985e+00,-1.951157931108979060e+00
2.266425798073636866e+00,2.092996041799688900e+00,1.727191138379384761e+00,1.406358625717769151e+00,1.078793832003897002e+00,5.713332045704753170e-01,2.132983839647686342e-01,-2.899612596154421684e-01,-9.429354532422855595e-01,-1.582924536038704311e+00,-1.991768983193923592e+00
2.273277451785083780e+00,2.090113835400820630e+00,1.701405559761267838e+00,1.357278079777657354e+00,1.007078312060923908e+00,4.725775355132337818e-01,9.808120863110414422e-02,-4.343528678928794129e-01,-1.130185282503864519e+00,-1.807553682705279829e+00,-2.242899271779441150e+00
2.264123019440492435e+00,2.079375925292461069e+00,1.685802625527734522e+00,1.336970621916104163e+00,9.824905586881811370e-01,4.433817507243044687e-01,6.660455965505085452e-02,-4.711488624794497593e-01,-1.175805431709729509e+00,-1.860844620157103169e+00,-2.301984144187305681e+00
2.273010591858378948e+00,2.089457318402937691e+00,1.698964150953615304e+00,1.353322724485168660e+00,1.001658576069236251e+00,4.654291438464924768e-01,8.992268563999783471e-02,-4.444263960448275874e-01,-1.143313125189735713e+00,-1.823436059798781983e+00,-2.260887817460774940e+00
2.269718128457668627e+00,2.085610357623762567e+00,1.693697764340997391e+00,1.346593936069027775e+00,9.936187486300210869e-01,4.560089377286841161e-01,7.984346287090082761e-02,-4.561105086277843501e-01,-1.157649441227971865e+00,-1.840044201295041759e+00,-2.279185964633636985e+00
2.275352085915001599e+00,2.092412167547267554e+00,1.703098917532734013e+00,1.358796861594944838e+00,1.008349525402048696e+00,4.734327233259035816e-01,9.859371923918602842e-02,-4.342674007592037810e-01,-1.130829659203215654e+00,-1.808998342222121636e+00,-2.245063476977718686e+00
2.274798787798122390e+00,2.091104342542864369e+00,1.700049707146140010e+00,1.353943717870832675e+00,1.001783022644049836e+00,4.648807370967799057e-01,8.888229896281618636e-02,-4.461583614823732002e-01,-1.145996451851358122e+00,-1.827004867354668605e+00,-2.265096911933454749e+00
2.278766382090802178e+00,2.097196986809376718e+00,1.711416881387611610e+00,1.370678115555115539e+00,1.023559629038179208e+00,4.923969220159342131e-01,1.196143276089758345e-01,-4.090500195904773761e-01,-1.099046364774549422e+00,-1.771529502758524277e+00,-2.203444512315656745e+00
2.277032780075147755e+00,2.099272744772453070e+00,1.723764140262045608e+00,1.393048528231068506e+00,1.055661135664153871e+00,5.360939961997456260e-01,1.702514374496066907e-01,-3.458345259941770777e-01,-1.016960673951369243e+00,-1.672908403466780491e+00,-2.092884960213213574e+00
2.275515083447386289e+00,2.096909969225048798e+00,1.719454734683707464e+00,1.386711413075538246e+00,1.047420829719112767e+00,5.256881427172163113e-01,1.586301502425809806e-01,-3.598555507640528450e-01,-1.034659545242155643e+00,-1.693781100673632078e+00,-2.116034173393276152e+00
2.274212750155878204e+00,2.092944837329125729e+00,1.709039911459766303e+00,1.369736158510746815e+00,1.024179297823688772e+00,4.951348164132776120e-01,1.237853555411010387e-01,-4.027053084193128463e-01,-1.089550191016329661e+00,-1.759141423746441557e+00,-2.188901000636711558e+00
2.269811223160826952e+00,2.084683299221630648e+00,1.690711357980559049e+00,1.341382912431230645e+00,9.862785516952815579e-01,4.461685161205956041e-01,6.849339018423061809e-02,-4.701733952521076620e-01,-1.175667486282343299e+00,-1.861477810474864825e+00,-2.302999084727852086e+00
2.170847659114480521e+00,1.979505757233420926e+00,1.570092931343122222e+00,1.203789480534384282e+00,8.353166136235540273e-01,2.845350994678387258e-01,-9.488820711794798690e-02,-6.482913872423405888e-01,-1.382899098072470023e+00,-2.092954205406767354e+00,-2.553618986202253360e+00
2.248902435812550227e+00,2.063308021354477440e+00,1.667197560035853066e+00,1.315750501322643595e+00,9.591779236659352392e-01,4.183468324770407420e-01,4.128522715669080689e-02,-4.988067113942751263e-01,-1.208150769572142513e+00,-1.897127269508951386e+00,-2.341411459166343079e+00
2.272816639186366672e+00,2.102540345307706726e+00,1.743150708555179174e+00,1.429399444345859305e+00,1.108461617346141015e+00,6.084765798455696872e-01,2.545383100237423868e-01,-2.404468977222813386e-01,-8.809120241396588558e-01,-1.510323128183570951e+00,-1.911704947388226383e+00
2.244500942793087983e+00,2.068514189766170741e+00,1.695981719703077983e+00,1.368093273081184780e+00,1.034435742330723107e+00,5.209742242958426139e-01,1.604254394619751833e-01,-3.501210412054374110e-01,-1.015627421830824106e+00,-1.666254431770354927e+00,-2.083178278362188163e+00
2.269819253073920073e+00,2.093370200197262054e+00,1.720173125246148293e+00,1.391954782642682131e+00,1.057173990046855527e+00,5.410314703804099956e-01,1.776330975379141197e-01,-3.349723058410152277e-01,-1.001636002203368347e+00,-1.653638360305055066e+00,-2.071036065453134345e+00
2.286241368303012056e+00,2.108009717137158123e+00,1.731091005208251765e+00,1.399155635352578475e+00,1.060312416787272838e+00,5.385516368009328758e-01,1.709999700104449794e-01,-3.471905679102378350e-01,-1.020856950159204635e+00,-1.679122160154556731e+00,-2.100627962529471482e+00
2.283959628584681933e+00,2.104771125185046277e+00,1.725827325543559443e+00,1.391701890159670718e+00,1.050834269232216345e+00,5.268201464210956475e-01,1.580202483520259937e-01,-3.626953007949402785e-01,-1.040229346368691798e+00,-1.701813361620302611e+00,-2.125690348630367765e+00
2.278630335430043008e+00,2.099350439442916549e+00,1.719369388258507492e+00,1.384385007605108298e+00,1.042838024015347420e+00,5.182833581370122067e-01,1.494366153712872736e-01,-3.720591823789938246e-01,-1.051317166187226926e+00,-1.714407820617127598e+00,-2.139578147013070364e+00
5.271580628620771147e-01,4.602468417609025808e-01,3.119695724203664366e-01,2.117198527978829681e-01,1.943490611987306882e-01,1.924544674031715141e-01,1.620930557967632524e-01,1.222886963344113065e-01,4.411954553888297603e-02,-1.826364459957385833e-02,-7.904478300817241454e-02
1.133373214153907904e+00,1.003180781908505237e+00,6.776861914175622559e-01,4.205197753027306584e-01,2.856543346782964843e-01,1.988408776768554320e-01,5.823429122195311614e-02,-1.268250006758424586e-01,-3.525160122257278150e-01,-5.610911592589193919e-01,-7.413745204100683495e-01
1.230298909234402327e+00,1.097322562865815421e+00,7.647177396825712847e-01,4.978941325216002523e-01,3.579630544508370926e-01,2.718803042274190451e-01,1.296232149901034303e-01,-6.003534310525360240e-02,-2.915739744639183062e-01,-5.109139936514299762e-01,-7.013692494611234451e-01
1.322385051718057758e+00,1.188712317592844014e+00,8.510461866136200815e-01,5.770622754418571754e-01,4.333267603632341425e-01,3.484228451017721828e-01,2.052233556079710031e-01,1.218276502967452490e-02,-2.236493825643128819e-01,-4.506264256424596937e-01,-6.489001176911726176e-01
1.433134261185725844e+00,1.299733739654458375e+00,9.555576456667136398e-01,6.735604114204276627e-01,5.252092848181727502e-01,4.412486275473458397e-01,2.959675361140465810e-01,9.810513282792110434e-02,-1.432212830114236723e-01,-3.792691902222642408e-01,-5.862057043797275213e-01
1.530687997925347377e+00,1.397248412010321461e+00,1.047305988355100137e+00,7.582599657888540179e-01,6.059797980445602583e-01,5.228967677107918544e-01,3.757839899667277384e-01,1.737345835456283183e-01,-7.238353209767689478e-02,-3.164912270016608797e-01,-5.310419150633216567e-01
1.619511383102130608e+00,1.485897068877690463e+00,1.130460620798008575e+00,8.350000254304044134e-01,6.791661534544486400e-01,5.967503969451601886e-01,4.476967939651607109e-01,2.416284252808563737e-01,-8.985525288729645510e-03,-2.606254393545071046e-01,-4.820576677370245200e-01
1.714083444763426778e+00,1.580297208665458975e+00,1.220412390440695827e+00,9.203444281986590259e-01,7.620425457279170756e-01,6.805646121697257467e-01,5.299770039552825773e-01,3.200616786472746389e-01,6.497156647401003404e-02,-1.930470440039613322e-01,-4.208502872100954306e-01
1.835951413468320581e+00,1.702560548184647082e+00,1.338166708168626817e+00,1.035092765057912700e+00,8.750125513261416410e-01,7.944078043734320582e-01,6.415811862755680384e-01,4.265425417419155263e-01,1.657910745318129653e-01,-9.829923815745300608e-02,-3.326152342010415541e-01
1.883692775749751025e+00,1.747564491601633518e+00,1.377477441198753594e+00,1.068494621607008144e+00,9.049826985972200255e-01,8.232854762871451015e-01,6.679574991539077855e-01,4.486951758069717133e-01,1.831399609736157341e-01,-8.733028054561042808e-02,-3.273169433846001564e-01
1.893114498509475663e+00,1.755572749285563505e+00,1.384487091081177512e+00,1.073776461581152031e+00,9.096245330900695203e-01,8.280894116763963808e-01,6.729029077769477230e-01,4.533269668248016693e-01,1.870072653111094496e-01,-8.489787716371610671e-02,-3.265258673708966164e-01
1.888688600339300194e+00,1.751503331287275422e+00,1.381888431257891847e+00,1.071696535511366344e+00,9.082760500075435228e-01,8.278315623182495031e-01,6.742159186540146454e-01,4.563253127029809342e-01,1.913274903362559565e-01,-7.922012746611550860e-02,-3.202781148521030019e-01
1.911434409939766432e+00,1.774076580556006144e+00,1.403528842063482385e+00,1.092432301964303853e+00,9.286134136159660546e-01,8.484587799281104736e-01,6.946296080261864514e-01,4.759288234343657109e-01,2.098669367547101317e-01,-6.183256431242867279e-02,-3.042809394186922756e-01
1.922900939298503475e+00,1.785399539373921929e+00,1.413874653976367357e+00,1.102253392116115061e+00,9.380169553810641103e-01,8.575327908551260148e-01,7.030416791642393193e-01,4.833483133303916879e-01,2.162657670335674798e-01,-5.601373672183629360e-02,-2.990923115951735767e-01
1.935144278911122395e+00,1.797081942794985343e+00,1.424577152267445745e+00,1.112469131578192494e+00,9.479323432073529787e-01,8.671180198070609357e-01,7.119676562958162647e-01,4.912672657709967194e-01,2.231173703370985528e-01,-4.990571104034291494e-02,-2.937521467626260652e-01
2.020755958342466130e+00,1.887070433515473544e+00,1.520669972048905194e+00,1.218693495601886667e+00,1.060411589180495273e+00,9.829665108404882501e-01,8.294524182980049787e-01,6.099412014279342875e-01,3.436072751060321728e-01,7.540316123388324243e-02,-1.656812836072387718e-01
2.208555865114893546e+00,2.080919888310562182e+00,1.718000574374858092e+00,1.427750767606301263e+00,1.275848881539917157e+00,1.201259427039485406e+00,1.046208415528480096e+00,8.226655619888437743e-01,5.532856113407819132e-01,2.883462333365600649e-01,4.752484711720494914e-02
2.223018853796960848e+00,2.092235098070188926e+00,1.724331677179504974e+00,1.429534679681401688e+00,1.274913491310976088e+00,1.198413391471380374e+00,1.040763752476467463e+00,8.136583580908403057e-01,5.403319892725008122e-01,2.711825187321117436e-01,2.697430802851785714e-02
2.160320158805887569e+00,2.024106850995374351e+00,1.654208642741402890e+00,1.354758349017733066e+00,1.198418654213523116e+00,1.120817608657691977e+00,9.635788859502898429e-01,7.376095860518783187e-01,4.646600921293405628e-01,1.930229432831376268e-01,-5.237149096338322707e-02
2.137494644474385641e+00,2.003532778333001474e+00,1.640265239888579307e+00,1.346944302429979867e+00,1.195032067958384348e+00,1.120262221466931774e+00,9.670769639951583008e-01,7.463802357492381745e-01,4.786303204137969391e-01,2.132196919204693009e-01,-2.755740735760814353e-02
2.122287994941537637e+00,1.991551742893054477e+00,1.635902830318787027e+00,1.350046376489225874e+00,1.203257057275200159e+00,1.131743145766267888e+00,9.829033743934104672e-01,7.677950779612934262e-01,5.057188535729407741e-01,2.473275337494370563e-01,1.170748759425999097e-02
2.186942595706486081e+00,2.064939634222089371e+00,1.720898269705493977e+00,1.450090818083560551e+00,1.312379412327180361e+00,1.246303916271816359e+00,1.102346485774203577e+00,8.926313696441144918e-01,6.367012073351553392e-01,3.897520564021486056e-01,1.615137997926217039e-01
2.312589909736094018e+00,2.199893154879043244e+00,1.866912843154346691e+00,1.613163204088212010e+00,1.485431412412079988e+00,1.424860916994818316e+00,1.284358947928635919e+00,1.077521170081319646e+00,8.254817685915778469e-01,5.891972734309240955e-01,3.670382061705703691e-01
2.314770149999012538e+00,2.201116453833941833e+00,1.864990602012529086e+00,1.608045092888361838e+00,1.478064693666084839e+00,1.416167572473866487e+00,1.274065091740158584e+00,1.065057329703690492e+00,8.106684214132104938e-01,5.720353551475702014e-01,3.480117227743839692e-01
2.325854277082796795e+00,2.210487439714327706e+00,1.869985330257328160e+00,1.608883793696596509e+00,1.476037532854385326e+00,1.412323116587197891e+00,1.267747588122971170e+00,1.055475434990986505e+00,7.977187096211841855e-01,5.552728649752244339e-01,3.283492749282839185e-01
2.325958529487489379e+00,2.198159773592364807e+00,1.831920307099877965e+00,1.543551264481166418e+00,1.392739288362235817e+00,1.317932284075995053e+00,1.159913234493589851e+00,9.307677987400686526e-01,6.553184945616563617e-01,3.897642909479877016e-01,1.462701270996715763e-01
2.313421927105460352e+00,2.181229503249324964e+00,1.809215363259833564e+00,1.514151536612353910e+00,1.359350049652647829e+00,1.281975330235505028e+00,1.121093609871023133e+00,8.886661188507476439e-01,6.097532975059072324e-01,3.380802026287722528e-01,9.056299790817678996e-02
2.324382767292439311e+00,2.194677570553074553e+00,1.826640766469102450e+00,1.536261098205168318e+00,1.384377459089820572e+00,1.308778704096517975e+00,1.149776790813860528e+00,9.195568403445737449e-01,6.430324432392271472e-01,3.751160647143828575e-01,1.301291756914881859e-01
2.320216409800950341e+00,2.189410330618108080e+00,1.819588902696462673e+00,1.527139583242077991e+00,1.373962533097810912e+00,1.297572048093079244e+00,1.137712966264189163e+00,9.064766515140966208e-01,6.288582479111035628e-01,3.592537811756842947e-01,1.131217139136044825e-01
2.327111736528333807e+00,2.197918328187920434e+00,1.831449297052494041e+00,1.542832195020678476e+00,1.392160965172435372e+00,1.317250567749232326e+00,1.158989009602032105e+00,9.297165708008197083e-01,6.542294052381787406e-01,3.874752044314068167e-01,1.433534552206658930e-01
2.325959490404058361e+00,2.195773052191988928e+00,1.827278625798149259e+00,1.536470269383195753e+00,1.384364278993641451e+00,1.308578674658572361e+00,1.149288076555988081e+00,9.187294737909210696e-01,6.418780585453125465e-01,3.733255760923800404e-01,1.279207869422882560e-01
2.332205335354565534e+00,2.205465130257368678e+00,1.843143187159312468e+00,1.559143969967402343e+00,1.411387880875453193e+00,1.338285866610038788e+00,1.182109649737055568e+00,9.553577753411232054e-01,6.825379004024548779e-01,4.197512455981945445e-01,1.783551923044743859e-01
2.334453165319763102e+00,2.214471922090743394e+00,1.863404857181850227e+00,1.591479536680480811e+00,1.451351711486590590e+00,1.383110581001726569e+00,1.232873975493200103e+00,1.013359168690137535e+00,7.480509608940373312e-01,4.964056685871298669e-01,2.627023522718552329e-01
2.332180470974237529e+00,2.211052718576129283e+00,1.857661207782477897e+00,1.583180436703353733e+00,1.441385533454087930e+00,1.372136301023176630e+00,1.220735972352041454e+00,9.997798568668304631e-01,7.329377596422791408e-01,4.792344683458531485e-01,2.440764676622122487e-01
2.328544083329746162e+00,2.203539304616490391e+00,1.842771974757472675e+00,1.560320402949476160e+00,1.413364040207417238e+00,1.340924569495839602e+00,1.185737645267758378e+00,9.600878097979202996e-01,6.882972003266747407e-01,4.278151814645980711e-01,1.878726317890997422e-01
2.319871883686500436e+00,2.188195920566556651e+00,1.815939300474233686e+00,1.520911551435456088e+00,1.365966632940239567e+00,1.288531611515262965e+00,1.127439187047663438e+00,8.946069814889400229e-01,6.152836017716943884e-01,3.437519318907950039e-01,9.617546103563578974e-02
2.204449080482775436e+00,2.056462227527485975e+00,1.660970926278907855e+00,1.336452590806818552e+00,1.163578728810820362e+00,1.075374740128346884e+00,9.043962290914242530e-01,6.604514235280188883e-01,3.684961889986818617e-01,7.547532322901595592e-02,-1.863018693304401285e-01
2.295360477549671874e+00,2.160277171062719326e+00,1.784596992288852713e+00,1.484863338851255765e+00,1.327299371442661968e+00,1.248223392797650044e+00,1.085734197335427531e+00,8.515661040916250313e-01,5.707213042177384787e-01,2.953505318313803807e-01,4.546633111739306621e-02
2.333732127403651546e+00,2.220904493697137827e+00,1.888433766549794557e+00,1.636112235528442316e+00,1.509368866116597152e+00,1.449159504383600527e+00,1.308515806814574356e+00,1.101332209624287461e+00,8.490724541939878023e-01,6.127164344667845874e-01,3.903648823480663221e-01
2.299185861134300790e+00,2.178054424476326911e+00,1.828823318626328742e+00,1.557350848298416635e+00,1.418102514983583973e+00,1.350471463576149889e+00,1.201854340680757138e+00,9.848131680478062755e-01,7.218181137599303243e-01,4.710656799352355151e-01,2.385236450225054483e-01
2.326860848796907799e+00,2.207160671907035798e+00,1.858516014331812682e+00,1.588812419985456081e+00,1.450386900699779158e+00,1.383155627821759825e+00,1.234279307740691278e+00,1.016652251504571280e+00,7.533101038971465879e-01,5.032713443106529017e-01,2.709514169083386825e-01
2.344124846657069661e+00,2.223820958001535786e+00,1.871772430227851336e+00,1.599204553468544843e+00,1.458592581846933189e+00,1.389995795790012867e+00,1.239034526729671182e+00,1.018540808049590130e+00,7.523086966202156001e-01,4.995815948713575594e-01,2.650674110559960717e-01
2.341091759633466385e+00,2.219675630096266339e+00,1.865125638671701003e+00,1.589792646315533631e+00,1.447345625628254862e+00,1.377657468459737578e+00,1.225474418346486072e+00,1.003439968563119233e+00,7.355424325260486729e-01,4.807422732745866290e-01,2.447231471319621932e-01
